frame,time,mean_abs_qpos_error,ee_target_distance,ee_x,ee_y,ee_z,target_x,target_y,target_z,joint_0_target_qpos,joint_0_current_qpos,joint_0_current_qvel,joint_0_ctrl,joint_0_qpos_error,joint_1_target_qpos,joint_1_current_qpos,joint_1_current_qvel,joint_1_ctrl,joint_1_qpos_error,joint_2_target_qpos,joint_2_current_qpos,joint_2_current_qvel,joint_2_ctrl,joint_2_qpos_error,joint_3_target_qpos,joint_3_current_qpos,joint_3_current_qvel,joint_3_ctrl,joint_3_qpos_error,joint_4_target_qpos,joint_4_current_qpos,joint_4_current_qvel,joint_4_ctrl,joint_4_qpos_error,joint_5_target_qpos,joint_5_current_qpos,joint_5_current_qvel,joint_5_ctrl,joint_5_qpos_error,joint_6_target_qpos,joint_6_current_qpos,joint_6_current_qvel,joint_6_ctrl,joint_6_qpos_error,joint_7_target_qpos,joint_7_current_qpos,joint_7_current_qvel,joint_7_ctrl,joint_7_qpos_error
183,1.9400000000000015,0.07992386039959723,0.136065967972656,0.6053809357609292,-0.008164867725638106,0.18388683515653975,0.4695909637052193,-0.0019225775125365906,0.18989224457978376,-2.5319196332355315e-16,0.027118357695871627,0.43306248569388495,0.2415377708590955,-0.02711835769587188,1.7628,1.5994575849288877,-0.31154960894633627,1.4667057358268893,0.16334241507111225,-2.5444597392470573e-16,-0.1217951073773921,-3.028815033891048,-2.1195580584649765,0.12179510737739185,-0.0698,-0.09064790140584264,0.09984510546340782,-0.0698,0.02084790140584264,-3.012430107938394e-16,-0.07827258457471464,1.0267193493973543,1.6169635840281242,0.07827258457471434,-0.0175,0.19795460302710424,0.10798069177191683,-0.0175,-0.21545460302710423,-2.1004520461535527e-17,-0.019943485816009052,-0.39344349059088035,-0.2393180762568005,0.01994348581600903,0.0,3.226978996022386e-06,-6.158184649589614e-05,0.0,-3.226978996022386e-06
184,1.9500000000000015,0.08084721024338028,0.13614149513407975,0.6054880173392289,-0.008060628639110636,0.18452364706224222,0.4695909637052193,-0.0019225775125365917,0.18989224457978376,-2.5319196332355315e-16,0.02605650930389881,-0.45021257516548535,-0.65000934726086,-0.026056509303899064,1.7628,1.5996040810292118,0.1300531714324416,1.6182889295152343,0.1631959189707881,-2.5444597392470573e-16,-0.11533407375877185,3.0370185917483834,2.8973,0.1153340737587716,-0.0698,-0.08778004944273504,0.2496506292692641,-0.0698,0.01798004944273504,-3.012430107938394e-16,-0.08023281735754359,-0.9772516969421151,-0.4005386727996396,0.08023281735754328,-0.0175,0.19784621927731894,-0.06467163099059521,-0.0175,-0.21534621927731895,-2.1004520461535527e-17,-0.01916535428114232,0.3358424776681542,0.5529913771189526,0.0191653542811423,0.0,3.190992381360204e-06,0.0004507377054530114,3.576601452771705e-05,-3.190992381360204e-06
185,1.9600000000000015,0.07966426667307247,0.13627700490250746,0.6056256832962644,-0.00812243579465478,0.18464449379821862,0.4695909637052193,-0.0019225775125365921,0.18989224457978376,-2.5319196332355315e-16,0.02713983871318023,0.45194724954755794,0.24176050073429284,-0.027139838713180483,1.7628,1.5976377615166846,-0.19022841420142275,1.1755141803338633,0.16516223848331535,-2.5444597392470573e-16,-0.12180588655381326,-3.0401535255577246,-2.1143460016782107,0.12180588655381301,-0.0698,-0.09166332071251493,-0.26067863495146254,-0.10581023372738377,0.021863320712514928,-3.012430107938394e-16,-0.07763350821759257,1.0336403138916836,1.6191142358024613,0.07763350821759227,-0.0175,0.19832676790373635,0.13553997504742038,-0.0175,-0.21582676790373634,-2.1004520461535527e-17,-0.020659130267007424,-0.44610454792539744,-0.18251964341901583,0.020659130267007404,0.0,2.5124908616333107e-06,-6.222491979902386e-05,0.0,-2.5124908616333107e-06
186,1.9700000000000015,0.08126165041775268,0.1363915615665598,0.6057774135802731,-0.00803382068799378,0.1855839219543822,0.4695909637052193,-0.0019225775125365926,0.18989224457978376,-2.5319196332355315e-16,0.02614310069488671,-0.4465058432845321,-0.6690659592530018,-0.026143100694886963,1.7628,1.59673047290309,-0.1501591426315243,1.5115263220679456,0.16606952709690992,-2.5444597392470573e-16,-0.11529987635551217,3.0470097117036428,2.8973,0.11529987635551192,-0.0698,-0.09009681538418053,0.12961167506435925,-0.0698,0.02029681538418053,-3.012430107938394e-16,-0.07984988581502153,-1.0188794115254518,-0.4125722481509455,0.07984988581502123,-0.0175,0.19783788693657844,-0.10092669237143896,-0.0175,-0.21533788693657846,-2.1004520461535527e-17,-0.01950464293325932,0.3849217224771596,0.6113775900614566,0.0195046429332593,0.0,3.6849609261104724e-06,1.2755407494266441e-05,4.212499290595737e-05,-3.6849609261104724e-06
187,1.9800000000000015,0.0803131775221593,0.1367835413800399,0.6062117176527314,-0.008090747085450052,0.18735049962833272,0.4695909637052193,-0.0019225775125365936,0.18989224457978376,-2.5319196332355315e-16,0.0270041666358041,0.4342973416865093,0.23736103772543637,-0.027004166635804353,1.7628,1.5944025043163434,-0.28095432984491814,1.4787153594068037,0.16839749568365647,-2.5444597392470573e-16,-0.12159920953679496,-3.0259051083890673,-2.1246107008595474,0.1215992095367947,-0.0698,-0.0891874876190291,0.08492348527727084,-0.0698,0.0193874876190291,-3.012430107938394e-16,-0.07785377959948579,0.9789637696225746,1.6576784980456216,0.07785377959948549,-0.0175,0.19801002935503184,0.10778030802449769,-0.0175,-0.21551002935503183,-2.1004520461535527e-17,-0.020504356149769705,-0.3977023674172252,-0.22888457901108522,0.020504356149769684,0.0,2.9121280697030836e-06,-7.986802783942234e-05,0.0,-2.9121280697030836e-06
188,1.9900000000000015,0.08128242958845516,0.13680257199650978,0.606239888589275,-0.008017664909366526,0.18768658311053063,0.4695909637052193,-0.0019225775125365947,0.18989224457978376,-2.5319196332355315e-16,0.025969477185724683,-0.4470386699479054,-0.6503306747729442,-0.025969477185724937,1.7628,1.5950612536045192,0.21876420915665332,1.62813429531417,0.1677387463954807,-2.5444597392470573e-16,-0.11511329883113104,3.0389480060668834,2.8973,0.11511329883113079,-0.0698,-0.08632686987960465,0.2669195634051808,-0.0698,0.016526869879604653,-3.012430107938394e-16,-0.0802432750014426,-1.01564344137372,-0.3561335328266907,0.0802432750014423,-0.0175,0.19788276334820284,-0.06851955613964572,-0.0175,-0.21538276334820283,-2.1004520461535527e-17,-0.019761851256784178,0.3325184919214713,0.5617372166153827,0.019761851256784157,0.0,1.8711598696046337e-06,0.0004762171552970594,5.657100328179767e-05,-1.8711598696046337e-06
189,2.0000000000000013,0.08009226913227999,0.13683737971689391,0.6062628516484007,-0.00811393359510449,0.18725963300745865,0.4695909637052193,-0.0019225775125365956,0.18989224457978376,-2.5319196332355315e-16,0.02714094264700382,0.4667653190709252,0.23928285246210593,-0.027140942647004073,1.7628,1.5932958395195946,-0.22674446974176346,1.1231457620071923,0.16950416048040529,-2.5444597392470573e-16,-0.12159685113984318,-3.0438990489117654,-2.118041615417837,0.12159685113984293,-0.0698,-0.09171345690628398,-0.5499614681312177,-0.13470460436834358,0.021913456906283976,-3.012430107938394e-16,-0.07796642020533219,1.0068280418032451,1.6575896413852584,0.07796642020533188,-0.0175,0.19834031762983154,0.1339850450954214,-0.0175,-0.21584031762983152,-2.1004520461535527e-17,-0.021288905993593617,-0.4497110555433614,-0.17442368186719806,0.021288905993593597,0.0,2.92427594786057e-06,-4.022289257245591e-05,0.0,-2.92427594786057e-06
190,2.0100000000000002,0.08190674740978014,0.13679749437508493,0.6062280990924815,-0.008052276437520047,0.18738735105840978,0.4695909637052193,-0.0019225775125365965,0.18989224457978376,-2.5319196332355315e-16,0.026175169748852027,-0.4466746526197299,-0.6838928602469578,-0.02617516974885228,1.7628,1.593603499938769,0.026578818804980572,1.5827777535850058,0.169196500061231,-2.5444597392470573e-16,-0.11508077762206267,3.0492782118558424,2.8973,0.11508077762206242,-0.0698,-0.09040606757826831,0.1621720301464569,-0.0698,0.020606067578268314,-3.012430107938394e-16,-0.08048176092030704,-1.0470602079189684,-0.38309668016059006,0.08048176092030673,-0.0175,0.19792521209671807,-0.09883146696832729,-0.0175,-0.21542521209671806,-2.1004520461535527e-17,-0.020169894360900352,0.3817727909489642,0.6200223034921102,0.02016989436090033,0.0,5.36587426275452e-06,-0.0003888789884041572,1.682868498957135e-05,-5.36587426275452e-06
191,2.019999999999999,0.08089259353282524,0.13698469640107283,0.6064240870223283,-0.008130866881312373,0.1881716183878176,0.4695909637052193,-0.0019225775125365965,0.18989224457978376,-2.5319196332355315e-16,0.02705350629388948,0.43639635967583823,0.23727329462891164,-0.027053506293889733,1.7628,1.5929282562759695,-0.1167126229630271,1.3269931816848675,0.16987174372403047,-2.5444597392470573e-16,-0.12137697975499769,-3.0263264947237976,-2.128631990879343,0.12137697975499744,-0.0698,-0.08944862956018543,0.08749727491150218,-0.0698,0.019648629560185427,-3.012430107938394e-16,-0.07874501292123924,0.9539768545397824,1.6909142952814222,0.07874501292123894,-0.0175,0.19811234504052344,0.10900009475287184,-0.0175,-0.21561234504052346,-2.1004520461535527e-17,-0.021202993068886736,-0.4010012939414024,-0.22041363606176156,0.021202993068886716,0.0,3.390956845264945e-06,-0.00014791306380253422,0.00034595199430212105,-3.390956845264945e-06
192,2.029999999999998,0.08168932516507468,0.13727061320917483,0.606721995851691,-0.008097269285506577,0.18947456674333635,0.4695909637052193,-0.0019225775125365967,0.18989224457978376,-2.5319196332355315e-16,0.026115490553480232,-0.4400293606352932,-0.6528244100269561,-0.026115490553480485,1.7628,1.5911577214105694,-0.226182622972622,1.4756865727552708,0.17164227858943049,-2.5444597392470573e-16,-0.11485469569363264,3.047644808267341,2.8973,0.1148546956936324,-0.0698,-0.08831372657319728,0.11102724067441136,-0.0698,0.018513726573197276,-3.012430107938394e-16,-0.0816035781738841,-1.0806860177624644,-0.32401675116987094,0.08160357817388379,-0.0175,0.1981277988296385,-0.048777923825243735,-0.0175,-0.2156277988296385,-2.1004520461535527e-17,-0.020470472121078106,0.33403325802239403,0.5706252384924961,0.020470472121078085,0.0,4.849589963829359e-06,0.00015654203308429073,0.00012078540904041466,-4.849589963829359e-06
193,2.039999999999997,0.08110411126553811,0.13743429790171668,0.6068826250614472,-0.00817960392236851,0.1900808772686697,0.4695909637052193,-0.0019225775125365978,0.18989224457978376,-2.5319196332355315e-16,0.026941832946346698,0.42912376980875494,0.2311054362074493,-0.02694183294634695,1.7628,1.5912593621733333,0.08109202017647638,1.599320851688066,0.17154063782666662,-2.5444597392470573e-16,-0.12110731027226143,-3.0200025811857203,-2.128807242718282,0.12110731027226118,-0.0698,-0.08628730485186652,0.16490828771915184,-0.0698,0.016487304851866516,-3.012430107938394e-16,-0.08001196713071951,0.9521815186223712,1.7335146431535349,0.0800119671307192,-0.0175,0.19851651029319975,0.11336447351961575,-0.0175,-0.21601651029319974,-2.1004520461535527e-17,-0.021670630039242845,-0.40133334548717203,-0.17026948105376935,0.021670630039242824,0.0,6.3874785593973636e-06,0.0001692933460860279,0.0,-6.3874785593973636e-06
194,2.049999999999996,0.0817228226048578,0.13742084851579076,0.6068703954260275,-0.008132633429547724,0.19042369421941482,0.4695909637052193,-0.0019225775125365988,0.18989224457978376,-2.5319196332355315e-16,0.026018204239913526,-0.4350203837873309,-0.6446584333795305,-0.02601820423991378,1.7628,1.5910684431858444,-0.07114836790611428,1.2912330824368565,0.17173155681415553,-2.5444597392470573e-16,-0.11454677703857125,3.047828052367821,2.8973,0.114546777038571,-0.0698,-0.08538550627497887,0.08099654669271651,-0.0698,0.015585506274978872,-3.012430107938394e-16,-0.08278148101362984,-1.0707400755649132,-0.3120857815766176,0.08278148101362953,-0.0175,0.19783812957946856,-0.09557650174185724,-0.0175,-0.21533812957946857,-2.1004520461535527e-17,-0.020178814488812098,0.3918935660384335,0.5746983858011147,0.020178814488812077,0.0,6.870650525941786e-06,-3.716448743008835e-05,0.0,-6.870650525941786e-06
195,2.0599999999999947,0.08077341751250691,0.1377227136150413,0.6071587824287596,-0.008228835600783541,0.19158700298800668,0.4695909637052193,-0.0019225775125366,0.18989224457978376,-2.5319196332355315e-16,0.026918438692749326,0.43375691553625756,0.22687474986802064,-0.02691843869274958,1.7628,1.5895350994743582,-0.20116769993117203,1.4450008224193585,0.1732649005256417,-2.5444597392470573e-16,-0.1208078762474194,-3.0200791436560745,-2.1314538360592534,0.12080787624741915,-0.0698,-0.08493089339541925,0.04129039040827289,-0.0698,0.015130893395419245,-3.012430107938394e-16,-0.08132688205537261,0.9237043883643333,1.7329919236739495,0.08132688205537231,-0.0175,0.19804091761074147,0.10920023881612592,-0.0175,-0.21554091761074146,-2.1004520461535527e-17,-0.02112925951500703,-0.3935936003378844,-0.23046305012793689,0.02112925951500701,0.0,5.958513055008328e-06,-8.586464110778955e-05,0.0,-5.958513055008328e-06
196,2.0699999999999936,0.08176564081942568,0.13783834073091833,0.6072676672598414,-0.008205602458710149,0.1921410378809151,0.4695909637052193,-0.001922577512536601,0.18989224457978376,-2.5319196332355315e-16,0.02598047869475249,-0.43421565036705667,-0.6491044250782542,-0.025980478694752743,1.7628,1.5892532426739248,0.01869391992089808,1.5872869041363056,0.17354675732607516,-2.5444597392470573e-16,-0.11429360215939635,3.0410736679080403,2.8973,0.1142936021593961,-0.0698,-0.08327958498629784,0.14594471579793988,-0.0698,0.013479584986297838,-3.012430107938394e-16,-0.0842999359106556,-1.079148024825124,-0.27308933192135487,0.0842999359106553,-0.0175,0.1980581650649772,-0.05344201311054508,-0.0175,-0.21555816506497721,-2.1004520461535527e-17,-0.020367007321795368,0.3338816223013581,0.5626276764579404,0.020367007321795347,0.0,7.965559303615158e-06,-3.513000175676808e-05,3.819653666772293e-05,-7.965559303615158e-06
197,2.0799999999999925,0.08094168712790667,0.13808761290827223,0.6074979681389663,-0.008316370547840846,0.19288663557579935,0.4695909637052193,-0.001922577512536602,0.18989224457978376,-2.5319196332355315e-16,0.026895344560631626,0.4334362272306743,0.22637182080903473,-0.02689534456063188,1.7628,1.5882925532597545,-0.14624816036441912,1.3696801386877033,0.17450744674024543,-2.5444597392470573e-16,-0.12061296791281706,-3.0244430882530398,-2.1267248506328715,0.12061296791281681,-0.0698,-0.08297085179619032,0.021272142031577367,-0.0698,0.01317085179619032,-3.012430107938394e-16,-0.08291375652703575,0.9162152079473891,1.7535475121103663,0.08291375652703545,-0.0175,0.19859006949778552,0.13821239809185726,-0.0175,-0.21609006949778553,-2.1004520461535527e-17,-0.02188608232875302,-0.45023359862265355,-0.17094556372699532,0.021886082328752998,0.0,6.330108303617534e-06,-0.00018714201436364634,0.0,-6.330108303617534e-06
198,2.0899999999999914,0.08201035618397026,0.1382903118836029,0.6076649514248814,-0.008285077106109602,0.1942857483042099,0.4695909637052193,-0.0019225775125366023,0.18989224457978376,-2.5319196332355315e-16,0.0260116520985685,-0.42860043403382075,-0.6485989837157293,-0.026011652098568754,1.7628,1.5862728131355952,-0.2498750881943773,1.5423077342863825,0.17652718686440472,-2.5444597392470573e-16,-0.11407905456741853,3.04359849058018,2.8973,0.11407905456741828,-0.0698,-0.0824597339547158,0.05110512992739142,-0.0698,0.012659733954715799,-3.012430107938394e-16,-0.08597908571857514,-1.096774883292786,-0.2529051557311055,0.08597908571857484,-0.0175,0.1973630751358951,-0.149794522860124,-0.0175,-0.2148630751358951,-2.1004520461535527e-17,-0.020003255196698252,0.4401155239999967,0.6253222572526775,0.02000325519669823,0.0,5.997012966862179e-06,-5.168653503284163e-05,0.00013650114793470607,-5.997012966862179e-06
199,2.0999999999999903,0.08126613006865532,0.13827582267044397,0.6076391103870686,-0.008364421181042424,0.19451987713274346,0.4695909637052193,-0.0019225775125366023,0.18989224457978376,-2.5319196332355315e-16,0.026833646355270895,0.42076856481085356,0.22050721724527073,-0.02683364635527115,1.7628,1.587099942326718,0.2647713336331876,1.662092583109615,0.1757000576732819,-2.5444597392470573e-16,-0.12029849836560404,-3.0115903857871524,-2.1309660540408335,0.12029849836560379,-0.0698,-0.08047458671382833,0.2023233337256094,-0.0698,0.01067458671382833,-3.012430107938394e-16,-0.0845651807907265,0.937697334909914,1.7846075690413845,0.0845651807907262,-0.0175,0.1969616171992278,0.037885414351020205,-0.0175,-0.2144616171992278,-2.1004520461535527e-17,-0.02008648877486889,-0.27790779452352954,-0.28008948242641085,0.02008648877486887,0.0,2.6355594418680973e-06,-0.00016339800976552382,3.7104312979442008e-06,-2.6355594418680973e-06
200,2.109999999999989,0.08157783892903124,0.13808175165004877,0.6074734818931441,-0.00836126516276631,0.19356982778687887,0.4695909637052193,-0.0019225775125366023,0.18989224457978376,-2.5319196332355315e-16,0.026175224776814606,-0.407898794853176,-0.6354377356530228,-0.02617522477681486,1.7628,1.5865146716066518,-0.10177190700808401,1.1408291277530676,0.1762853283933481,-2.5444597392470573e-16,-0.11383992510892729,3.0368241134185157,2.8973,0.11383992510892704,-0.0698,-0.08465468015494845,-0.4054164403669376,-0.11692664001498276,0.014854680154948452,-3.012430107938394e-16,-0.08728468557019488,-1.0645865212357881,-0.26117588858410445,0.08728468557019457,-0.0175,0.19687820058661487,-0.033116417470489865,-0.0175,-0.2143782005866149,-2.1004520461535527e-17,-0.01857183070515045,0.38938809960465337,0.4385997047224805,0.01857183070515043,0.0,4.9446160182295836e-06,9.956128098174502e-05,0.00014231353423057905,-4.9446160182295836e-06
201,2.119999999999988,0.08142435248900207,0.13818720136177026,0.6075708950978576,-0.008478321439440757,0.19366893289709852,0.4695909637052193,-0.0019225775125366032,0.18989224457978376,-2.5319196332355315e-16,0.027101814580457566,0.43499699657709107,0.1984969966386571,-0.02710181458045782,1.7628,1.5865535986053023,-0.036005513833580846,1.5120545341548688,0.1762464013946976,-2.5444597392470573e-16,-0.12013408024187897,-3.023212670137148,-2.1261047125470993,0.12013408024187872,-0.0698,-0.08444691879679497,0.03580414796060043,-0.0698,0.014646918796794972,-3.012430107938394e-16,-0.08595005071297397,0.9110054854721313,1.7628640057973448,0.08595005071297367,-0.0175,0.19753908537491016,0.14686102619261943,-0.0175,-0.21503908537491018,-2.1004520461535527e-17,-0.01960560116507756,-0.40612150454414636,-0.24081345396344994,0.01960560116507754,0.0,4.080921479709838e-06,-5.602477381442339e-05,0.0,-4.080921479709838e-06
202,2.129999999999987,0.08234100414853376,0.13837968789734223,0.6077443423096541,-0.008481907778873712,0.19431459567424123,0.4695909637052193,-0.001922577512536604,0.18989224457978376,-2.5319196332355315e-16,0.026224097204240605,-0.42965652819853445,-0.6518115132207536,-0.02622409720424086,1.7628,1.5856082357608587,-0.14269875371027418,1.4459767249911617,0.17719176423914118,-2.5444597392470573e-16,-0.11362610854289258,3.043285421245364,2.8973,0.11362610854289233,-0.0698,-0.0837948466604447,0.06472378476599332,-0.0698,0.013994846660444704,-3.012430107938394e-16,-0.08915221225602732,-1.109793165987913,-0.223405079768342,0.08915221225602701,-0.0175,0.1978184932861093,-0.02746064328348657,-0.0175,-0.2153184932861093,-2.1004520461535527e-17,-0.018928877671784517,0.3296859049782915,0.5629663138647667,0.018928877671784496,0.0,4.459529663667351e-06,2.8394566115108262e-05,2.3377401976744686e-05,-4.459529663667351e-06
203,2.139999999999986,0.08180510742378794,0.13874107529120638,0.6080608093060557,-0.008608158266849237,0.19541409591953376,0.4695909637052193,-0.001922577512536604,0.18989224457978376,-2.5319196332355315e-16,0.02713168515811839,0.4324183486230678,0.21986375056460758,-0.027131685158118642,1.7628,1.584239542856084,-0.13395555931389816,1.5602328676234036,0.17856045714391588,-2.5444597392470573e-16,-0.11991478810954868,-3.0219707140326797,-2.134276552902225,0.11991478810954843,-0.0698,-0.08310953119365355,0.0676757294411634,-0.0698,0.013309531193653551,-3.012430107938394e-16,-0.08803376823103352,0.8945673144565983,1.823010864036129,0.08803376823103322,-0.0175,0.19846977348693215,0.14168194708280366,-0.0175,-0.21596977348693214,-2.1004520461535527e-17,-0.020437689641894703,-0.4448914837904727,-0.1782548836040155,0.02043768964189468,0.0,3.448960234303399e-06,-8.271156166674941e-05,0.0,-3.448960234303399e-06
204,2.149999999999985,0.08292014274066636,0.13883335915149778,0.6081115371408968,-0.008583195734937054,0.19640289072554137,0.4695909637052193,-0.001922577512536604,0.18989224457978376,-2.5319196332355315e-16,0.026231965524423608,-0.43000227073871244,-0.649471829888017,-0.02623196552442386,1.7628,1.5831353893384081,-0.10636052817016026,1.5624392164652252,0.17966461066159178,-2.5444597392470573e-16,-0.11335428321625031,3.046029110351933,2.8973,0.11335428321625006,-0.0698,-0.08213226775690383,0.0961782559669764,-0.0698,0.012332267756903825,-3.012430107938394e-16,-0.09123290490734594,-1.1047179531986855,-0.19029716860833257,0.09123290490734563,-0.0175,0.197146954191661,-0.16089843014221838,-0.0175,-0.21464695419166102,-2.1004520461535527e-17,-0.01850928794862978,0.442939886669963,0.6083930009256302,0.01850928794862976,0.0,3.897755440690472e-06,-4.027294269624404e-05,5.511987979232222e-05,-3.897755440690472e-06
205,2.1599999999999837,0.08199702149528083,0.13919619561793875,0.6083956317657151,-0.008695469869573511,0.19782779296934347,0.4695909637052193,-0.0019225775125366047,0.18989224457978376,-2.5319196332355315e-16,0.02715157698925977,0.4321884660738493,0.22014654654332155,-0.027151576989260025,1.7628,1.5811558217122887,-0.22679592564790305,1.5436774134628946,0.18164417828771118,-2.5444597392470573e-16,-0.11962488387032365,-3.0198724129733208,-2.139194844621932,0.1196248838703234,-0.0698,-0.08189949532656332,0.029387526870452603,-0.0698,0.01209949532656332,-3.012430107938394e-16,-0.09011301089779263,0.8903582577196847,1.8345811924574504,0.09011301089779232,-0.0175,0.1969085114289388,0.0724911863874715,-0.0175,-0.2144085114289388,-2.1004520461535527e-17,-0.01889396184682277,-0.3316241479991857,-0.2948655830809249,0.018893961846822748,0.0,2.938111526371359e-06,-0.00019179285128127432,9.090899170720265e-06,-2.938111526371359e-06
206,2.1699999999999826,0.08299231959486728,0.1390907442533851,0.6082993275578614,-0.008688250859917961,0.19766724287175533,0.4695909637052193,-0.0019225775125366058,0.18989224457978376,-2.5319196332355315e-16,0.02621388840746909,-0.4318883605719948,-0.6494010819879295,-0.026213888407469344,1.7628,1.5823746924394684,0.3032882567548555,1.6799493519495925,0.18042530756053154,-2.5444597392470573e-16,-0.11314657874592227,3.034137293062077,2.8973,0.11314657874592202,-0.0698,-0.07966930296248251,0.22902473594461364,-0.0698,0.009869302962482507,-3.012430107938394e-16,-0.09329392114998686,-1.088811780044873,-0.16945417053734613,0.09329392114998655,-0.0175,0.19666787454816706,-0.07060057841410415,-0.0175,-0.21416787454816705,-2.1004520461535527e-17,-0.017787466655670235,0.35159219652043516,0.4827758427737677,0.017787466655670214,0.0,1.0774133887515259e-06,-2.7835257302203517e-05,0.00016828795907030346,-1.0774133887515259e-06
207,2.1799999999999815,0.08186317718045225,0.13895908820418368,0.6082176540758492,-0.0088494917128024,0.1965470752377177,0.4695909637052193,-0.0019225775125366069,0.18989224457978376,-2.5319196332355315e-16,0.027521592824802803,0.474370448762825,0.22217725331224006,-0.027521592824803057,1.7628,1.5806490581355834,-0.21054602044337728,1.140114203729397,0.1821509418644165,-2.5444597392470573e-16,-0.11968822757445607,-3.047432263507713,-2.128964663094701,0.11968822757445582,-0.0698,-0.08741034524588305,-0.755962568757548,-0.1500703122447536,0.01761034524588305,-3.012430107938394e-16,-0.09171373540968641,0.9354352960436263,1.8351631492447653,0.09171373540968611,-0.0175,0.1971690122130287,0.14037141392962296,-0.0175,-0.2146690122130287,-2.1004520461535527e-17,-0.01910310861240824,-0.42692367431402534,-0.20929246327507345,0.01910310861240822,0.0,1.8567731459123028e-06,3.056071648345155e-05,1.9215950192191312e-05,-1.8567731459123028e-06
208,2.1899999999999804,0.0840573525647284,0.13834737194213642,0.6076933452316735,-0.008843177260226294,0.19434565216833827,0.4695909637052193,-0.001922577512536608,0.18989224457978376,-2.5319196332355315e-16,0.026549266469300718,-0.4397591323994877,-0.6945431913612494,-0.02654926646930097,1.7628,1.585474541563371,0.6569760354678675,1.6677535553587093,0.17732545843662884,-2.5444597392470573e-16,-0.11325690252442551,3.033205232545132,2.8973,0.11325690252442526,-0.0698,-0.08453889164808642,0.27869407923895445,-0.0698,0.014738891648086422,-3.012430107938394e-16,-0.09477652282590479,-1.079343227123437,-0.20172541276613742,0.09477652282590449,-0.0175,0.19727204465369452,-0.0524495801546974,-0.0175,-0.21477204465369454,-2.1004520461535527e-17,-0.018609122737841585,0.30897686369511435,0.5797485432132911,0.018609122737841564,0.0,1.2491866764714047e-06,-6.316321772232185e-05,0.0,-1.2491866764714047e-06
209,2.1999999999999793,0.08250368231031982,0.13774205608114604,0.6071445458179706,-0.00901088468981712,0.19117363553209782,0.4695909637052193,-0.001922577512536609,0.18989224457978376,-2.5319196332355315e-16,0.027892248776018178,0.484152886538204,0.22736500064507995,-0.02789224877601843,1.7628,1.5869640155353673,0.10040810609007901,0.7616276320251631,0.17583598446463267,-2.5444597392470573e-16,-0.11986345390201318,-3.0565078439028497,-2.12715001234973,0.11986345390201293,-0.0698,-0.09258387904554705,-0.8127967716317798,-0.16078294605426308,0.022783879045547045,-3.012430107938394e-16,-0.09302889280486723,0.9562956699776348,1.837555409730673,0.09302889280486693,-0.0175,0.19791622978365792,0.15363367133131095,-0.0175,-0.21541622978365793,-2.1004520461535527e-17,-0.02036290181745363,-0.47162233314259644,-0.16010388179238183,0.020362901817453608,0.0,2.0567761616227083e-06,-1.732485134034992e-05,5.3169724310550616e-05,-2.0567761616227083e-06
210,2.209999999999978,0.08439820592129389,0.13723322605777938,0.6066369850910109,-0.009019794476641765,0.18890438430872417,0.4695909637052193,-0.0019225775125366101,0.18989224457978376,-2.5319196332355315e-16,0.027007831757734677,-0.44351168297653293,-0.7072908767463515,-0.02700783175773493,1.7628,1.590769115519224,0.368228123486582,1.3062797696269823,0.17203088448077586,-2.5444597392470573e-16,-0.11339695405706574,3.048987664023369,2.8973,0.11339695405706549,-0.0698,-0.09202903659386574,0.1484367147498436,-0.0698,0.022229036593865742,-3.012430107938394e-16,-0.09613242809293784,-1.1080121177660176,-0.21206452753869942,0.09613242809293754,-0.0175,0.19818794436750703,-0.032794348471265986,-0.0175,-0.21568794436750705,-2.1004520461535527e-17,-0.02012245730779294,0.2958523934369468,0.6345255476822254,0.02012245730779292,0.0,3.0712509385683335e-06,7.77865078256494e-05,8.706420473682539e-07,-3.0712509385683335e-06
211,2.219999999999977,0.08332632598857727,0.13694483240611036,0.6063259167719415,-0.009147141332885314,0.18760195853113226,0.4695909637052193,-0.001922577512536611,0.18989224457978376,-2.5319196332355315e-16,0.027926505245378083,0.4417026274071041,0.2274490289146535,-0.027926505245378336,1.7628,1.5936418329550706,0.2406074155738845,1.0080189523596248,0.16915816704492936,-2.5444597392470573e-16,-0.11971448840719398,-3.029815768045151,-2.141812031566845,0.11971448840719373,-0.0698,-0.09094056606777924,0.10212257771143256,-0.0698,0.02114056606777924,-3.012430107938394e-16,-0.09496624020671139,0.8995891628019199,1.877071542509518,0.09496624020671109,-0.0175,0.1983246981161335,0.025504220113987064,-0.0175,-0.21582469811613353,-2.1004520461535527e-17,-0.02244981575230695,-0.5860565057230546,-0.13487273497460345,0.02244981575230693,0.0,3.1480938606751472e-06,-2.9021678158631958e-06,0.0,-3.1480938606751472e-06
